,address,company,company_link,educational,experience,info_link,name,publish_time,salary,work_place,work_type
813,"[福田区商报东路英龙商务大厦6楼A单元（601-622）                                        (邮编：518026)
                            ]",深圳安信小额贷款有限责任公司,https://jobs.51job.com/all/co350120.html,本科,3-4年经验,https://jobs.51job.com/suzhou-gyyq/102064741.html?s=01&t=0,数据分析助理,06-02,5-7千/月,深圳-福田区,高级硬件工程师
814,"[北京市朝阳区和平里东土城路14号建达大厦16-18层                                        (邮编：100013)
                            ]",二六三网络通信股份有限公司,https://jobs.51job.com/all/co225825.html,招2人,无工作经验,https://jobs.51job.com/nanjing-jyq/102029815.html?s=01&t=0,软件测试工程师（上市公司）,06-02,0.6-1万/月,北京,软件工程师
815,"[北京市朝阳区姚家园路77号朝阳体育中心东门院内                                        (邮编：100123)
                            ]",大爱城投资控股有限公司,https://jobs.51job.com/all/co3383986.html,硕士,1年经验,https://jobs.51job.com/shanghai-pdxq/101996958.html?s=01&t=0,信息技术总监-北京-00836,06-02,3-3.9万/月,北京-朝阳区,医药技术研发管理人员
816,"[福州市台江区江滨中大道356号福建交通集团物流信息大厦 5-6楼                                        (邮编：350000)
                            ]",福州迅腾信息技术有限公司,https://jobs.51job.com/all/co3567341.html,本科,无工作经验,https://jobs.51job.com/shanghai-pdxq/101974248.html?s=01&t=0,硬件、网络维护工程师,06-02,4-8千/月,福州,其他
817,"[共和路219号                                        (邮编：200070)
                            ]",上海善君投资管理有限公司,https://jobs.51job.com/all/co4993930.html,大专,2年经验,https://jobs.51job.com/nanjing-xwq/101924940.html?s=01&t=0,量化研究员,06-02,0.7-2万/月,上海-静安区,软件工程师
818,"[广州市新港西路135号中山大学西门中大科技园A座1310室                                        (邮编：510275)
                            ]",和元达信息科技有限公司,https://jobs.51job.com/all/co2853247.html,本科,5-7年经验,https://jobs.51job.com/guangzhou-hpq/101913797.html?s=01&t=0,数据分析工程师,06-02,0.8-1.5万/月,广州-海珠区,高级软件工程师
819,"[上海浦东新区含笑路36号银联大厦                                        (邮编：200135)
                            ]",中国银联股份有限公司,https://jobs.51job.com/all/co172743.html,本科,3-4年经验,https://jobs.51job.com/nanning/101835399.html?s=01&t=0,人工智能,06-02,25-50万/年,上海-浦东新区,技术支持/维护工程师
820,"[上海市静安区长寿路1111号悦达889中心6层                                        (邮编：200042)
                            ]",云健康医疗科技集团有限公司,https://jobs.51job.com/all/co3637691.html,大专,3-4年经验,https://jobs.51job.com/hangzhou-xhq/101752761.html?s=01&t=0,生物信息分析工程师,06-02,0.8-1万/月,上海-奉贤区,软件工程师
821,"[上海市松江区茸平路8号汇甲大厦10楼                                        (邮编：201600)
                            ]",上海项山投资集团有限公司,https://jobs.51job.com/all/co4235964.html,本科,2年经验,https://jobs.51job.com/shenzhen-baq/101667111.html?s=01&t=0,运维工程师-松江新城茸平路,06-02,6-8千/月,上海,集成电路IC设计/应用工程师
822,"[上海市宝山区呼兰西路100号1幢6层（地铁号线呼兰路3号、4号口出；步行5分钟）                                        (邮编：200080)
                            ]",上海桐麦网络科技有限公司,https://jobs.51job.com/all/co5008040.html,本科,无工作经验,https://jobs.51job.com/chengdu-jnq/101595713.html?s=01&t=0,系统运维工程师,06-02,0.8-2万/月,上海-宝山区,软件工程师
823,"[上海市普陀区光复西路199号-16（芙蓉花苑商铺）                                        (邮编：200000)
                            ]",上海优盛教育科技有限公司,https://jobs.51job.com/all/co4098248.html,大专,无工作经验,https://jobs.51job.com/zhengzhou-gxq/101577627.html?s=01&t=0,运维经理,06-02,2-2.5万/月,上海-普陀区,软件工程师
824,"[南京市定淮门12号熊猫新兴软件园7号楼2楼                                        (邮编：210009)
                            ]",南京讯优智超软件科技有限公司,https://jobs.51job.com/all/co2248392.html,大专,1年经验,https://jobs.51job.com/shanghai-ypq/101435889.html?s=01&t=0,测试工程师(合肥),06-02,4.5-6千/月,异地招聘,技术支持/维护工程师
825,"[北京朝阳区建国门外大街甲6号中环世贸中心                                        (邮编：100022)
                            ]",捷德(中国)信息科技有限公司,https://jobs.51job.com/all/co2537578.html,本科,2年经验,https://jobs.51job.com/beijing-sjsq/101416076.html?s=01&t=0,软件开发工程师,06-02,4.5-6千/月,南昌,软件工程师
826,"[深圳市罗湖区嘉宾路4025号城市天地广场东座8楼                                        (邮编：518001)
                            ]",深圳市数聚能源科技有限公司,https://jobs.51job.com/all/co3589005.html,大专,3-4年经验,https://jobs.51job.com/shanghai-ptq/101379894.html?s=01&t=0,数据挖掘工程师,06-02,1.3-2万/月,深圳,互联网软件开发工程师
827,"[南京市中山南路1号南京中心大厦30楼                                        (邮编：210000)
                            ]",江苏省广电网络科技发展有限公司,https://jobs.51job.com/all/co2617833.html,招1人,无工作经验,https://jobs.51job.com/chengdu-gxq/101330497.html?s=01&t=0,系统运维工程师,06-02,0.7-1.5万/月,南京,数据库工程师/管理员
828,"[上海市徐汇区淮海中路1045号淮海国际广场5楼                                        (邮编：210000)
                            ]",爱点击互动(北京)广告有限公司,https://jobs.51job.com/all/co3831726.html,本科,2年经验,https://jobs.51job.com/guangzhou-thq/101283882.html?s=01&t=0,广告交易平台研发工程师,06-02,1.5-3万/月,北京-朝阳区,软件测试
829,"[成都市高新区益州大道中段1858号（天府软件园G区8栋）四楼                                        (邮编：610000)
                            ]",成都市墨灵科技有限公司,https://jobs.51job.com/all/co3037417.html,本科,3-4年经验,https://jobs.51job.com/guangzhou-thq/101243264.html?s=01&t=0,运维工程师,06-02,6-8千/月,成都,系统测试
830,"[昆山市祖冲之南路1666号清华科技园科技大厦8楼                                        (邮编：215324)
                            ]",江苏三意楼宇科技股份有限公司,https://jobs.51job.com/all/co4443815.html,大专,3-4年经验,https://jobs.51job.com/wuhan-hsq/101026334.html?s=01&t=0,运维工程师,06-02,0.8-1.2万/月,昆山,技术支持/维护工程师
831,"[雨花台区郁金香路2号郁金香软件大厦                                        (邮编：210012)
                            ]",无锡龙翼智能科技有限公司,https://jobs.51job.com/all/co4983574.html,本科,无工作经验,https://jobs.51job.com/hangzhou-bjq/100950047.html?s=01&t=0,测试工程师,06-02,4.5-6千/月,南京-雨花台区,软件测试
832,"[深圳市福田保税区广兰道深装总大厦A座3楼                                        (邮编：518038)
                            ]",维恩贝特科技有限公司,https://jobs.51job.com/all/co2306491.html,大专,1年经验,https://jobs.51job.com/guangzhou-thq/100926028.html?s=01&t=0,SA Java,06-02,1-1.5万/月,深圳-南山区,动画/3D设计
833,"[西安市高新技术产业开发区科技一路15号                                        (邮编：200023)
                            ]",西安开米股份有限公司,https://jobs.51job.com/all/co4487889.html,本科,3-4年经验,https://jobs.51job.com/shanghai-pdxq/100912581.html?s=01&t=0,大数据总经理,06-02,1.5-3万/月,上海-嘉定区,集成电路IC设计/应用工程师
834,"[闵行区瓶安路1358号                                        (邮编：200020)
                            ]",上海速朗电子科技有限公司,https://jobs.51job.com/all/co3819036.html,大专,1年经验,https://jobs.51job.com/beijing-hdq/100784761.html?s=01&t=0,现场应用工程师,06-02,5-8千/月,上海-闵行区,技术支持/维护工程师
835,"[北京市朝阳区青年路113号东院启城空间创意园8号                                        (邮编：100022)
                            ]",北京环宇万维科技有限公司,https://jobs.51job.com/all/co2892869.html,本科,3-4年经验,https://jobs.51job.com/shanghai/100654830.html?s=01&t=0,运维开发工程师-北京-00126,06-02,1.5-3万/月,北京-朝阳区,配置管理工程师
836,"[深圳市宝安区福永街道新田大道71号立新湖福宁高新产业园号研发楼12层                                        (邮编：518103)
                            ]",深圳市鹰之航航空科技有限公司,https://jobs.51job.com/all/co2971675.html,大专,5-7年经验,https://jobs.51job.com/wuhan-hsq/100408801.html?s=01&t=0,软件工程师,06-02,5.5-8千/月,深圳-宝安区,Web前端开发
837,"[北京市朝阳区酒仙桥东路1号院M8号楼B厅6层602号                                        (邮编：100015)
                            ]",北京睿呈时代信息科技有限公司,https://jobs.51job.com/all/co2679133.html,招1人,无工作经验,https://jobs.51job.com/shanghai-jaq/100341886.html?s=01&t=0,三维引擎研发工程师,06-02,1-2万/月,北京-朝阳区,Web前端开发
838,"[福田区红荔西路东海城市广场502                                        (邮编：518000)
                            ]",航天网安技术（深圳）有限公司,https://jobs.51job.com/all/co4132725.html,本科,无工作经验,https://jobs.51job.com/beijing-hdq/100328352.html?s=01&t=0,项目实施工程师,06-02,5.5-8.5千/月,深圳-福田区,高级软件工程师
839,"[北京市朝阳区霄云路28号网信大厦A座10层                                        (邮编：100027)
                            ]",北京联合货币兑换股份有限公司,https://jobs.51job.com/all/co2536270.html,本科,3-4年经验,https://jobs.51job.com/huaian/100300702.html?s=01&t=0,自动化测试工程师,06-02,1.5-2万/月,北京-朝阳区,集成电路IC设计/应用工程师
840,"[上海市宜山路425号光启城商务楼5楼                                        (邮编：200235)
                            ]",昂立教育集团,https://jobs.51job.com/all/co2207037.html,本科,2年经验,https://jobs.51job.com/beijing-cyq/100214832.html?s=01&t=0,测试工程师,06-02,1-1.5万/月,上海-徐汇区,软件测试
841,"[成都市高新区天府软件园D7                                        (邮编：610041)
                            ]",成都白银时代科技有限公司,https://jobs.51job.com/all/co3636237.html,本科,3-4年经验,https://jobs.51job.com/hangzhou-bjq/100130187.html?s=01&t=0,初级游戏服务器开发工程师,06-02,3-6千/月,成都,软件测试
842,"[红桥区湘潭道1号                                        (邮编：300133)
                            ]",天津卓朗科技发展有限公司,https://jobs.51job.com/all/co2499098.html,硕士,2年经验,https://jobs.51job.com/changshu/100076013.html?s=01&t=0,算法工程师,06-02,1-1.5万/月,天津,电子软件开发(ARM/MCU...)
843,"[江场西路299弄                                        (邮编：200436)
                            ]",祝墉（上海）网络科技有限公司,https://jobs.51job.com/all/co4826214.html,本科,3-4年经验,https://jobs.51job.com/dongguan-sshq/100047739.html?s=01&t=0,高级测试工程师,06-02,1-2万/月,上海-静安区,测试工程师
844,"[重庆市沙坪坝区三峡广场                                        (邮编：400030)
                            ]",四川函钛科技有限公司,https://jobs.51job.com/all/co3844325.html,招2人,无工作经验,https://jobs.51job.com/jinan-lxq/99966405.html?s=01&t=0,数据挖掘师,06-02,1-1.5万/月,重庆-沙坪坝区,网络信息安全工程师
845,"[江苏省南京市中央路389号凤凰国际大厦11楼                                        (邮编：210037)
                            ]",南京瑞虹信息科技有限公司,https://jobs.51job.com/all/co2395662.html,大专,3-4年经验,https://jobs.51job.com/hangzhou-jgq/99380556.html?s=01&t=0,C#软件开发工程师,06-02,1-2万/月,南京,大数据开发/分析
846,"[上海市长宁区临虹路168弄6号楼5楼                                        (邮编：200433)
                            ]",上海鱼耀金融信息服务有限公司,https://jobs.51job.com/all/co3831923.html,本科,3-4年经验,https://jobs.51job.com/guangzhou/99290255.html?s=01&t=0,运维工程师,06-02,6-9千/月,上海-长宁区,软件工程师
847,"[上海浦东新区陆家嘴环路958号中银大厦28楼                                        (邮编：200120)
                            ]",上海金丘信息科技股份有限公司,https://jobs.51job.com/all/co3373502.html,大专,5-7年经验,https://jobs.51job.com/wuhan-jhq/99128008.html?s=01&t=0,初级区块链开发工程师,06-02,0.9-1.8万/月,上海-浦东新区,软件工程师
848,"[高新区科技城学森路9号                                        (邮编：215163)
                            ]",中兴克拉科技（苏州）有限公司,https://jobs.51job.com/all/co4327838.html,本科,2年经验,https://jobs.51job.com/beijing/99036776.html?s=01&t=0,自动化工具框架和脚本开发,06-02,0.8-1.8万/月,南京,测试工程师
849,"[经济技术开发区兴智科技园A座                                        (邮编：210038)
                            ]",融奕数智科技（深圳）有限公司,https://jobs.51job.com/all/co4609056.html,本科,1年经验,https://jobs.51job.com/shanghai-pdxq/99012105.html?s=01&t=0,运维工程师,06-02,0.6-1.3万/月,南京-建邺区,大数据开发/分析
850,"[海淀区西三环北路91号国图文化大厦二层B01室                                        (邮编：100085)
                            ]",北京慧图科技股份有限公司,https://jobs.51job.com/all/co129863.html,本科,3-4年经验,https://jobs.51job.com/chengdu-gxq/98969401.html?s=01&t=0,测试工程师,06-02,6-8千/月,北京,软件工程师
851,"[哈尔滨市南岗区嵩山路19号-7号楼腾讯众创空间8层                                        (邮编：150001)
                            ]",哈尔滨程天科技发展有限公司,https://jobs.51job.com/all/co2892620.html,本科,2年经验,https://jobs.51job.com/shanghai-xhq/98953636.html?s=01&t=0,嵌入式软件工程师（操作系统方向）,06-02,6-6.5千/月,哈尔滨,互联网软件开发工程师
852,"[江苏省常州市晋陵中路353号                                        (邮编：213000)
                            ]",常州市国际交流中心,https://jobs.51job.com/all/co3737184.html,招2人,无工作经验,https://jobs.51job.com/shenzhen-nsq/98874233.html?s=01&t=0,信息化主管,06-02,1-1.5万/月,常州,股票/期货操盘手
853,"[北京市海淀区北太平庄城建大厦A座1408室                                        (邮编：100088)
                            ]",北京米文动力科技有限公司,https://jobs.51job.com/all/co3878993.html,大专,3-4年经验,https://jobs.51job.com/shanghai-ypq/98814034.html?s=01&t=0,Linux工程师（Web UI方向）,06-02,1-2万/月,北京-海淀区,软件工程师
854,"[上海市中山西路1279弄6号（国峰科技大厦）10楼                                        (邮编：200051)
                            ]",通维数码科技（上海）有限公司,https://jobs.51job.com/all/co1088698.html,本科,3-4年经验,https://jobs.51job.com/shanghai-xhq/98698553.html?s=01&t=0,研发助理工程师,06-02,0.8-1万/月,上海,IC验证工程师
855,"[余杭区五常大道181号云立方2幢2楼                                        (邮编：310000)
                            ]",杭州视氪科技有限公司,https://jobs.51job.com/all/co4230553.html,招2人,无工作经验,https://jobs.51job.com/hangzhou/98605237.html?s=01&t=0,图像算法工程师,06-02,1.5-3万/月,杭州-余杭区,软件工程师
856,"[长沙市高新区旺龙路56号辰泰科技园A座一楼                                        (邮编：410000)
                            ]",湖南小推车网络科技有限公司,https://jobs.51job.com/all/co3995210.html,本科,无工作经验,https://jobs.51job.com/tianjin/98539886.html?s=01&t=0,运维工程师,06-02,0.6-1万/月,长沙-岳麓区,互联网软件开发工程师
857,"[北京市海淀区花园东路10号高德大厦5层                                        (邮编：100000)
                            ]",北京维普时代软件有限公司,https://jobs.51job.com/all/co4822053.html,大专,3-4年经验,https://jobs.51job.com/shanghai/98457252.html?s=01&t=0,Java高级开发工程师,06-02,1-2万/月,北京-海淀区,互联网软件开发工程师
858,"[广州市天河区科韵路24-26号测绘大厦（禾田大厦）703-705室                                        (邮编：510665)
                            ]",广州数鹏通科技有限公司,https://jobs.51job.com/all/co2314735.html,大专,3-4年经验,https://jobs.51job.com/zhengzhou/98310238.html?s=01&t=0,运维工程师（广州）,06-02,6-8千/月,广州,软件工程师
859,"[上海市长宁区天山西路568号B区4楼                                        (邮编：200335)
                            ]",上海今日在线科技发展有限公司,https://jobs.51job.com/all/co642308.html,本科,无工作经验,https://jobs.51job.com/shenzhen-nsq/98114420.html?s=01&t=0,运维工程师,06-02,1.2-1.8万/月,上海-长宁区,数据库工程师/管理员
860,"[南京江宁开发区苏源大道家园中路28号                                        (邮编：000000)
                            ]",南京新联电子股份有限公司,https://jobs.51job.com/all/co2087774.html,本科,3-4年经验,https://jobs.51job.com/changsha-txq/98042977.html?s=01&t=0,网络安全工程师,06-02,0.8-1.5万/月,南京,软件工程师
861,"[浦东新区张江镇高木桥路219弄                                        (邮编：201210)
                            ]",上海一里井会展服务有限公司,https://jobs.51job.com/all/co3554446.html,本科,1年经验,https://jobs.51job.com/xuzhou/97874522.html?s=01&t=0,数据开发工程师,06-02,0.8-1.5万/月,上海-浦东新区,大数据开发/分析
862,"[闵行区莘庄宝城路                                        (邮编：201199)
                            ]",上海裕慕网络科技有限公司,https://jobs.51job.com/all/co4786082.html,本科,3-4年经验,https://jobs.51job.com/shenzhen-baq/97195042.html?s=01&t=0,PHP开发工程师,06-02,1-2万/月,上海-闵行区,互联网软件开发工程师
863,"[浙江省杭州市滨江区江南大道3880号华荣时代大厦1903室                                        (邮编：310000)
                            ]",INSPECTORIO.INC,https://jobs.51job.com/all/co4796781.html,招2人,5-7年经验,https://jobs.51job.com/shanghai-cnq/97108443.html?s=01&t=0,Senior Software Engineer 高级软件工程师（后端）,06-02,1-3万/月,杭州-滨江区,配置管理工程师
864,"[福州市鼓楼区湖东路99号标力大厦19层B区                                        (邮编：350001)
                            ]",福建省长乐市中海石化储运有限责任公司,https://jobs.51job.com/all/co4534142.html,招若干人,无工作经验,https://jobs.51job.com/nanjing/96800909.html?s=01&t=0,数据分析,06-02,4-6千/月,福州,其他
865,"[上海市闵行区吴中路478号                                        (邮编：200120)
                            ]",上海千领金融信息服务有限公司,https://jobs.51job.com/all/co4006934.html,硕士,无工作经验,https://jobs.51job.com/shenzhen-lgq/96448102.html?s=01&t=0,Java高级开发工程师-主管,06-02,1.5-3万/月,上海-闵行区,讲师/助教
866,"[上海浦东新区达尔文路88号                                        (邮编：201210)
                            ]",上海高骞金融信息服务有限公司,https://jobs.51job.com/all/co4194693.html,本科,3-4年经验,https://jobs.51job.com/tianjin-bhxq/96008246.html?s=01&t=0,DBA工程师,06-02,1.2-2万/月,上海-浦东新区,软件工程师
867,"[北京市海淀区知春路63号卫星大厦602室                                        (邮编：100190)
                            ]",北京凝思科技有限公司,https://jobs.51job.com/all/co3599033.html,本科,1年经验,https://jobs.51job.com/hangzhou/95806079.html?s=01&t=0,Linux测试开发工程师/测试开发主管,06-02,0.6-1.2万/月,北京-海淀区,算法工程师
868,"[创企天地张东路1761号                                        (邮编：201210)
                            ]",国美手机,https://jobs.51job.com/all/co4201678.html,招1人,1年经验,https://jobs.51job.com/shanghai-mhq/95358870.html?s=01&t=0,人工智能工程师,06-02,2.5-3万/月,上海-浦东新区,嵌入式软件开发(Linux/单片机/PLC/DSP…)
869,"[南开区东马路仁恒置地国际中心写字楼1307B                                        (邮编：300000)
                            ]",天津泰瑞资产管理有限公司,https://jobs.51job.com/all/co4686053.html,本科,3-4年经验,https://jobs.51job.com/nanjing-jnq/94773254.html?s=01&t=0,投资助理,06-02,3-8千/月,天津-南开区,软件工程师
870,"[科技南十二路18号长虹科技大厦1203室                                        (邮编：518057)
                            ]",深圳海青智盈科技有限公司,https://jobs.51job.com/all/co4427774.html,本科,1年经验,https://jobs.51job.com/shanghai-ypq/94091708.html?s=01&t=0,应用软件工程师（应届生）,06-02,0.5-1万/月,深圳-南山区,软件测试
871,"[滨湖新区徽州大道与南京路交口东北角合肥金融港12A                                        (邮编：230000)
                            ]",合肥李山聚财网络科技有限公司,https://jobs.51job.com/all/co4455493.html,硕士,无工作经验,https://jobs.51job.com/guangzhou-hzq/93857618.html?s=01&t=0,软件测试工程师(自动化）,06-02,6-8千/月,合肥,生物工程/生物制药
872,"[上海浦东新区郭守敬路498号1幢407室                                        (邮编：201203)
                            ]",上海宽睿信息科技有限责任公司,https://jobs.51job.com/all/co3955664.html,本科,2年经验,https://jobs.51job.com/tianjin-nkq/93238796.html?s=01&t=0,测试开发工程师（偏软件开发）,06-02,0.8-2万/月,上海-浦东新区,高级软件工程师
873,"[拱墅区莫干山路1418-50号                                        (邮编：313000)
                            ]",杭州泽大仪器有限公司,https://jobs.51job.com/all/co4231409.html,大专,3-4年经验,https://jobs.51job.com/wuhan-hsq/92919404.html?s=01&t=0,Web前端开发工程师,06-02,0.7-1.2万/月,杭州-拱墅区,互联网软件开发工程师
874,"[上海市徐汇区虹漕路421号67号楼906室                                        (邮编：200233)
                            ]",上海久誉软件系统有限公司,https://jobs.51job.com/all/co3225208.html,大专,2年经验,https://jobs.51job.com/shenzhen-lgq/92315660.html?s=01&t=0,软件测试工程师,06-02,6-8千/月,上海,高级软件工程师
875,"[武汉市光谷软件园A2栋7楼                                        (邮编：430000)
                            ]",武汉久乐科技有限公司,https://jobs.51job.com/all/co2854276.html,本科,1年经验,https://jobs.51job.com/beijing-hdq/91963289.html?s=01&t=0,算法工程师（医学信号处理与分析),06-02,0.6-2万/月,武汉,高级软件工程师
876,"[杭州市西湖三墩镇紫萱路158号西城博司9幢4楼//金华科技园附楼3楼                                        (邮编：310000)
                            ]",浙江海翕信息技术有限公司,https://jobs.51job.com/all/co2703488.html,本科,3-4年经验,https://jobs.51job.com/shanghai-xhq/90656506.html?s=01&t=0,运维工程师,06-02,6-8千/月,杭州,数据库工程师/管理员
877,"[杭州滨江区信诚路31号扬帆控股大厦 8楼                                        (邮编：310051)
                            ]",杭州云岛科技有限公司,https://jobs.51job.com/all/co3346935.html,大专,2年经验,https://jobs.51job.com/hangzhou-scq/90098477.html?s=01&t=0,PHP开发工程师 急急急,06-02,0.5-1万/月,杭州,技术支持/维护工程师
878,"[杭州市余杭区文一西路998号海创园5号楼7F                                        (邮编：311121)
                            ]",杭州叙简科技股份有限公司,https://jobs.51job.com/all/co3041795.html,本科,3-4年经验,https://jobs.51job.com/shenzhen/90006554.html?s=01&t=0,测试工程师,06-02,0.8-1.2万/月,杭州,系统工程师
879,"[广州市天河区五山路371号中公教育大厦2609                                        (邮编：510000)
                            ]",广州竞远安全技术股份有限公司,https://jobs.51job.com/all/co2090074.html,本科,1年经验,https://jobs.51job.com/shanghai-pdxq/89715340.html?s=01&t=0,安全渗透工程师（五险一金、双休）,06-02,0.5-1.5万/月,广州,电子软件开发(ARM/MCU...)
880,"[浦东新区世纪大道1090号斯米克大厦10楼                                        (邮编：200120)
                            ]",上海财源投资发展有限公司,https://jobs.51job.com/all/co478194.html,招若干人,无工作经验,https://jobs.51job.com/shanghai-xhq/89470175.html?s=01&t=0,量化投资,06-02,0.8-1.2万/月,上海-浦东新区,股票/期货操盘手
881,"[广东省深圳市南山区高新区科技中二路软件园7号楼6楼                                        (邮编：518057)
                            ]",天维尔信息科技股份有限公司,https://jobs.51job.com/all/co2204194.html,本科,无工作经验,https://jobs.51job.com/shanghai-xhq/88529994.html?s=01&t=0,数据分析算法工程师,06-02,2-2.5万/月,深圳-南山区,多媒体/游戏开发工程师
882,"[深圳市南山科技园科苑北高新北五道2号博讯大厦2楼                                        (邮编：518000)
                            ]",深圳市云智易联科技有限公司,https://jobs.51job.com/all/co4273930.html,本科,2年经验,https://jobs.51job.com/hangzhou-bjq/86443342.html?s=01&t=0,PHP开发工程师,06-02,0.8-1.5万/月,深圳-南山区,软件工程师
883,"[南京市浦口区万寿路15号南京工大科技产业园区东区B8栋                                        (邮编：211800)
                            ]",南京拓控信息科技股份有限公司,https://jobs.51job.com/all/co2251255.html,本科,无工作经验,https://jobs.51job.com/shenzhen-lhq/86058827.html?s=01&t=0,算法工程师,06-02,1-1.5万/月,南京,数据库工程师/管理员
884,"[武汉市洪山区书城路40号亿童大厦                                        (邮编：430071)
                            ]",武汉亿童文教股份有限公司,https://jobs.51job.com/all/co2247069.html,本科,无工作经验,https://jobs.51job.com/beijing/85281567.html?s=01&t=0,前端开发工程师,06-02,0.9-1.2万/月,武汉-洪山区,Web前端开发
885,"[上海市石门一路288号兴业太古汇1座31楼                                        (邮编：200060)
                            ]",EA 艺电计算机软件（上海）有限公司,https://jobs.51job.com/all/co1651039.html,本科,无工作经验,https://jobs.51job.com/nanjing-yhtq/81710518.html?s=01&t=0,VFX/3D 游戏特效师,06-02,,上海-静安区,数据库工程师/管理员
886,"[珠海市香洲区吉大白莲路184号立体科技大厦5F                                        (邮编：519015)
                            ]",珠海网博信息科技股份有限公司,https://jobs.51job.com/all/co2417971.html,本科,2年经验,https://jobs.51job.com/chengdu-gxq/78921357.html?s=01&t=0,大数据运维工程师,06-02,1.5-2万/月,西安,技术支持/维护工程师
887,"[深圳市南山区粤兴二道6号武汉大学深圳产学研大楼B903                                        (邮编：518000)
                            ]",易交易科技（深圳）有限公司,https://jobs.51job.com/all/co3319773.html,大专,2年经验,https://jobs.51job.com/shanghai-xhq/78315868.html?s=01&t=0,中级JAVA开发工程师,06-02,0.7-1万/月,深圳-南山区,互联网软件开发工程师
888,"[上海市浦东张江爱迪生路334号                                        (邮编：201203)
                            ]",维亚生物科技（上海）有限公司,https://jobs.51job.com/all/co2211829.html,大专,2年经验,https://jobs.51job.com/wuhan/75324699.html?s=01&t=0,生物信息工程师,06-02,0.7-2万/月,上海,系统管理员/网络管理员
889,"[上海市张江高科技园区牛顿路200号3号楼                                        (邮编：201203)
                            ]",上海移宇科技股份有限公司,https://jobs.51job.com/all/co2426957.html,招1人,1年经验,https://jobs.51job.com/shanghai-jaq/73657659.html?s=01&t=0,算法工程师/生物医学信号处理工程师,06-02,15-30万/年,上海,软件工程师
890,"[广州市海珠区赤岗西路288号杨协成创意园D101-103                                        (邮编：510000)
                            ]",广州金十信息科技有限公司,https://jobs.51job.com/all/co3371041.html,本科,2年经验,https://jobs.51job.com/beijing-cyq/71297272.html?s=01&t=0,C++开发工程师,06-02,1.5-3万/月,广州-海珠区,手机软件开发工程师
891,"[杭州市滨江区东信大道66号东方通信城3期3号楼                                        (邮编：310013)
                            ]",杭州南江机器人股份有限公司,https://jobs.51job.com/all/co3510763.html,招若干人,无工作经验,https://jobs.51job.com/guangzhou-thq/67692771.html?s=01&t=0,C++软件工程师,06-02,1-1.7万/月,杭州-滨江区,后期制作
892,"[上海市黄浦区                                        (邮编：200241)
                            ]",上海锐战网络科技有限公司,https://jobs.51job.com/all/co2524336.html,大专,2年经验,https://jobs.51job.com/guangzhou-thq/56750933.html?s=01&t=0,运维工程师,06-02,1-1.5万/月,上海-黄浦区,软件测试
893,[文三路259号A幢1202室                            ],天纯软件（杭州）有限公司,https://jobs.51job.com/all/co4908287.html,本科,2年经验,https://jobs.51job.com/wuxi-bhq/47375452.html?s=01&t=0,软件测试自动化工程师,06-02,1-2万/月,杭州-西湖区,测试工程师
894,"[厦门市思明区松岳路6号悦享中心A塔19层                                        (邮编：361000)
                            ]",厦门链家宝业房地产经纪有限公司第九分店,https://jobs.51job.com/all/co4313858.html,招若干人,无工作经验,https://jobs.51job.com/chengdu/92080577.html?s=01&t=0,数据分析师,06-02,6-8千/月,厦门,数据库工程师/管理员
895,"[宝山区纬地路358号                                        (邮编：200000)
                            ]",上海沪硕投资管理有限公司,https://jobs.51job.com/all/co4062293.html,本科,2年经验,https://jobs.51job.com/guangzhou-thq/102939411.html?s=01&t=0,大数据开发工程师Q7616,06-02,1-1.5万/月,上海-闵行区,软件测试
896,"[北京市东城区青龙胡同一号歌华大厦1501室                                        (邮编：100007)
                            ]",北京中油瑞飞信息技术有限责任公司,https://jobs.51job.com/all/co2235579.html,本科,1年经验,https://jobs.51job.com/wuhan-hyq/100510553.html?s=01&t=0,DevOps专家,06-02,2-3万/月,北京,软件测试
897,"[宝山区逸仙路2816号华滋奔腾大厦b栋24层                                        (邮编：200434)
                            ]",上海富由投资管理有限公司,https://jobs.51job.com/all/co2710974.html,本科,1年经验,https://jobs.51job.com/beijing-hdq/102929680.html?s=01&t=0,软件工程师-互联网金融方向,06-02,0.8-1万/月,上海-宝山区,算法工程师
898,"[深圳市福田区彩田路5015号中银大厦A座17楼                                        (邮编：518026)
                            ]",深圳怀新企业投资顾问股份有限公司,https://jobs.51job.com/all/co1471489.html,大专,3-4年经验,https://jobs.51job.com/shenzhen/100133404.html?s=01&t=0,java高级工程师,06-02,1-1.5万/月,深圳,软件工程师
899,"[广州市天河区珠江东路16号高德置地冬广场G座32层                                        (邮编：510000)
                            ]",广州若羽臣科技股份有限公司,https://jobs.51job.com/all/co2589678.html,本科,2年经验,https://jobs.51job.com/guangzhou-pyq/101075709.html?s=01&t=0,WEB前端开发,06-02,0.5-1万/月,广州,大数据开发/分析
900,"[深圳市龙华新区梅龙大道2229号政商中心209室                                        (邮编：513101)
                            ]",深圳市鸿创网络技术开发有限公司,https://jobs.51job.com/all/co4405298.html,大专,3-4年经验,https://jobs.51job.com/suzhou/100427121.html?s=01&t=0,C++棋牌开发主程,06-02,2.5-3.5万/月,深圳-龙华新区,互联网软件开发工程师
